Source,Target,Type,Weight
HenryLim,Mira,Undirected,1
HaroldTan,RichardKeok,Undirected,1
HossahLeong,SimPernYiau,Undirected,1
SulynnDawnCurreem,SheraneAng,Undirected,1
ChongTzeChien,SeowYiqi,Undirected,1
AbdulLatiffAbdullah,HossanLeong,Undirected,5
JosephineJames,DorothyPng,Undirected,1
MaryAnnLau,MabelLee,Undirected,1
WongChewChin,LisaMarie,Undirected,2
ClarisseNg,BrendaPek,Undirected,1
JosephineYeo,Valerie,Undirected,1
V.Ravindran,WilliamTan,Undirected,1
TheresaTan,Kit,Undirected,1
LimSiewHua,LohKahWei,Undirected,1
WendyNg,AnnabelTan,Undirected,2
LeeTuckLeong,GaniAbdulKarim,Undirected,1
OvidiaYu,ColinRozario,Undirected,4
FouridineAng,Yaya,Undirected,1
StevenLim,WinnieWong,Undirected,1
VerenaTay,MaggieCai,Undirected,3
KarenLim,FlorenceWee,Undirected,1
Aidli'Alin'Mosbit,MarthaLee,Undirected,1
LeongHeinWai,ZaheeraHahim,Undirected,1
JuraimyAbuBakar,JanetLiu,Undirected,1
EmmyAbdulAlim,ShaliniVasyl,Undirected,1
NigelSim,FouridineAng,Undirected,1
VerenaTay,YoShaoAnn,Undirected,3
ColinSeah,ChiongWoonShin,Undirected,1
JohnBowen,ChuiYuenPhun,Undirected,1
JuliusFo,JoshunaHong,Undirected,1
GohSiewEng,JohnChua,Undirected,2
AhamedAliKhan,DanielleTham,Undirected,1
MohdShabirin,YulianiAbdullah,Undirected,1
ChrisHarris,RuthTan,Undirected,4
RogerWinder,JulietLee,Undirected,1
DianeOng,MrLoy,Undirected,1
CindyYeong,LaiSweeLeng,Undirected,1
HaydenNg,JulietChia,Undirected,2
TonyQuek,AdelineTan,Undirected,1
DjoeMadi,ReneeG.Nathan,Undirected,1
GoiChoonKiat,JeanChay,Undirected,1
LokeLooPin,SulynnDawnCurreem,Undirected,2
AbdulLatiff,AshleyLim,Undirected,1
AlinMosbit,SiaAng,Undirected,1
Aidli'Alin'Mosbit,EdlynYap,Undirected,1
RydwanAnwar,TayKahMeng,Undirected,1
MohdFitaHelmi,SharaniKhamis,Undirected,2
MaltiLalwani,SarifahShamsAljunied,Undirected,1
HareshSharma,ChonnieHuang,Undirected,5
ClarisseNg,ThioLayHoon,Undirected,29
ChrisHo,GraceFoo,Undirected,1
JasmineTuan,KennyLow,Undirected,13
KohYangHuang,MeiPeng,Undirected,1
SimPernYiau,LeongShihYeng,Undirected,3
CalvinLoo,MandyTan,Undirected,1
JosefNg,RydwanAnwar,Undirected,3
JoanneChua,AliciaFeng,Undirected,4
ValenciaTeo,RoshniAbay,Undirected,1
SimPernYiau,CarolineFernandez,Undirected,1
PaulSim,VincentLim,Undirected,1
LowKahWei,VincentLim,Undirected,1
GeraldineYeo,SumithaSuderjanan,Undirected,1
NeoSweeLin,Elaine,Undirected,1
MauriceOon,ElaineJek,Undirected,1
IbrahimSawifi,OngWeiShiong,Undirected,1
ElizabethdeRoza,DianeChang,Undirected,1
MelissaLim,EugeneGoh,Undirected,2
GerardLee,ThioLayHoon,Undirected,3
MabelLee,JeanNg,Undirected,1
KelvinSeah,RoslanBinAhmad,Undirected,1
ShobaHaridas,FeliciaChee,Undirected,4
ClarisseNg,DeeYeo,Undirected,3
EdmundTeo,JosefNg,Undirected,3
ElviraHolmberg,MabelLee,Undirected,1
ShirleyJoseph,BerniceWilson,Undirected,1
DennisTan,AmritaKhadilkar,Undirected,4
PriscillaHuang,MonggurTumbuck,Undirected,1
ThioLayHoon,CondecInteriorConstruction,Undirected,1
FatimahAlly,ThioLayHoon,Undirected,2
ChuiYuenPhun,Asha,Undirected,2
MelissaLim,EuniceChan,Undirected,1
VerenaTay,SharonWoo,Undirected,3
FongChoonSam,GaneshKalyanam,Undirected,1
SeowSherYen,EveTan,Undirected,1
FongChoonSam,LimMeiYin,Undirected,2
YeoTingKeat,JulietChia,Undirected,1
MelissaLim,AudreyPhung,Undirected,1
GeneSharydyn,ChiongWoonShin,Undirected,1
FongFattWeng,JosephinePeter,Undirected,5
CarolineFernandez,CondecInteriorConstruction,Undirected,1
HoKahWai,RoslanBinAhmad,Undirected,1
PatriciaSchirmer,RoshniAbay,Undirected,1
CelineChow,Mira,Undirected,3
JumariNaiyan,RaniKaur,Undirected,1
TangFuKuen,EdmundTeo,Undirected,1
ShannanR.G.,PeggyGan,Undirected,1
YangJoe-Hynn,GaneshKalyanam,Undirected,1
LenaQuek,TuckWeng,Undirected,3
LesterTan,LesterTan,Undirected,1
ValerieLim,VickiLow,Undirected,1
SiaAng,JoannaGoh,Undirected,4
JoannaGoh,TayKahMeng,Undirected,1
ZeldaTatianaNg,RydwanAnwar,Undirected,5
AugustineWong,PaulSim,Undirected,2
FarahlizaFarouk,TeoMuiLi,Undirected,1
LoongSengOnn,JazzSia,Undirected,1
LimJenErh,MichelleChoy,Undirected,3
AlemayFernandez,EveTan,Undirected,1
SabrinaKadir,TobyHuynh,Undirected,1
GohSuLin,WeeKhim,Undirected,6
GillianStephens,NorainBteAhmad,Undirected,3
GwenSin,Ivylee,Undirected,13
PeggyGan,TanSiewHoon,Undirected,1
AlfianSa'at,ChanChuiEe,Undirected,1
JosefNg,ChiongWoonShin,Undirected,1
ChristopherHo,JoniCheong,Undirected,1
FrancinePoh,NgTuchWah,Undirected,1
EmilyBong,YosefEffendy,Undirected,13
EdmundTeo,LimSengTiong,Undirected,1
MelissaLim,RamonaSidek,Undirected,1
TanWengCheong,YongNgitChong,Undirected,1
MarkNaidu,AngelaOng,Undirected,1
JeffChan,TangFuKuen,Undirected,1
JaynthiSiva,JaynthiSiva,Undirected,1
AlinMosbit,HemanChong,Undirected,2
TanWengCheong,Zaini,Undirected,1
KokHengLeun,RemiM.Sali,Undirected,3
V.Ravindran,LeongMunHoi,Undirected,1
JuraimyAbuBakar,ChenHsi,Undirected,1
ChrisHarris,AndersonCheong,Undirected,2
SharonTong,AugustineWong,Undirected,2
EmmyAlim,AngHweeChuin,Undirected,9
SiaAng,AngHweeChuin,Undirected,4
ShaliniVasyl,BenjaminThong,Undirected,13
MohdFitaHelmi,StephanieSng,Undirected,2
AshaPopatlal,MichelleChia,Undirected,1
TangFuKuen,JazzSia,Undirected,1
SusanYeo,AnitaDorett,Undirected,1
LokeLooPin,HemanChong,Undirected,1
LowKahWei,OngKeithBoon,Undirected,1
LiewChenRen,JosefNg,Undirected,2
JosephinePeters,KohJooKim,Undirected,1
GohSuLin,HemanChong,Undirected,3
RosalindNg,RosalindNg,Undirected,1
TeoMuiLi,KimberlynGoi,Undirected,1
TangWanChin,YeoHonBeng,Undirected,1
ReneeG.Nathan,CharmaineTan,Undirected,1
SusanYeo,CherylTang,Undirected,2
GillianWoon,JazzSia,Undirected,1
TangWanChin,OngChewSiah,Undirected,1
MasagoesRahmat,HemanChong,Undirected,1
HareshSharma,RusselWong,Undirected,1
GeneLim,AndersonCheong,Undirected,1
ReginaChan,JefferyTan,Undirected,1
AlvinTan,KevinVerghese,Undirected,2
JosephNg,LohLikLin,Undirected,1
SulynnDawnCurrean,BabesConde,Undirected,1
SakinahDollah,LimSengTiong,Undirected,1
PurpinkChung,JamesCuha,Undirected,1
HareshSharma,JessicaShen,Undirected,1
LeeSiaAng,DzulkifliSungit,Undirected,1
AdelinaOng,Ivylee,Undirected,1
LowKahWei,MohamedFitaHelmi,Undirected,2
FreddieLow,DeliaKang,Undirected,6
WongSheauYing,DeliciaTan,Undirected,4
RydwanAnwar,YulianiAbdullah,Undirected,15
TheresaTan,Hossan,Undirected,1
MohdShabirin,AdelinaKoh,Undirected,1
LynnWong,SamuelLeong,Undirected,1
SereneChen,MichaelLeow,Undirected,1
SarahElizabethWaits,LiuShubin,Undirected,1
RaniMoorthy,LiewYeePing,Undirected,1
AshleyLim,CharmaineTan,Undirected,1
ZeldaTatianaNg,GraceFoo,Undirected,2
SitiZarina,MelissaLim,Undirected,1
JosephinePeter,LeeWengChoy,Undirected,2
NgiamShin-Shin,GraceLow,Undirected,13
FouridineAng,Sharona,Undirected,1
HuangYalei,YeoTingKeat,Undirected,1
WeeKhim,FeliciaChee,Undirected,4
RachelTham,TobyHuynh,Undirected,1
JuliusFoo,MohdLukmanBinYusof,Undirected,1
ClarisseNg,Anand,Undirected,2
OngKeithBoon,GillianWoon,Undirected,1
WilliamTan,CharmaineTan,Undirected,1
ValerieLim,ColinRozario,Undirected,1
Benjamin,Julie,Undirected,1
ColinSeah,PeterZewet,Undirected,2
MichelleLim,JeanChay,Undirected,1
AlvinTan,PangChengLian,Undirected,1
AshrafMohamaed,ChongYewKwan,Undirected,1
JosefNg,GraceLow,Undirected,3
AlvinTan,GetchenLiu,Undirected,1
AndrewLim,PeterZewet,Undirected,1
AndreaYeo,AndersonCheong,Undirected,1
KRajagopal,OvidiaYu,Undirected,1
JeffChen,PatrickLiew,Undirected,1
SereneChen,CondecInteriorConstruction,Undirected,1
Dick,Lynn,Undirected,1
YeoTingKeat,JeanNg,Undirected,1
KongWaiJong,WinnfredWong,Undirected,1
PatrinaLim,ThioLayHoon,Undirected,1
TanBengKiang,AdamVasyl,Undirected,1
JeffChen,ShaliniVasyl,Undirected,2
HareshSharma,QuahSeokWhee,Undirected,1
JoannaGoh,ShobaHaridas,Undirected,4
JuliusFoo,JoanneOngHuiCheng,Undirected,1
MelissaLim,EdlynYap,Undirected,1
MaltiLalwani,LeeWengChoy,Undirected,1
IvanHeng,WongChewChin,Undirected,2
HenryLim,ClaireLeow,Undirected,1
MrZ,GwenSin,Undirected,1
DaisyChia,NigelPereira,Undirected,1
MohdShabirin,MohdFitaHelmi,Undirected,1
GreenZeng,TyngShiuh,Undirected,3
AlvinTan,NgTuckWah,Undirected,3
GillianWoon,PeterZewert,Undirected,1
Benjamin,Marjorie,Undirected,1
IvanHeng,PearlSamuel,Undirected,2
GohSuLin,AliciaFeng,Undirected,17
SuvenChan,HayatiSamsudin,Undirected,1
CheahWuangEe,GerardDanker,Undirected,1
HareshSharma,MohanSachdev,Undirected,1
PaulTan,WongWanHui,Undirected,1
LowKahWei,GohSuLin,Undirected,3
LuoRenhao,LeongShihYeng,Undirected,1
PeterSau,NgiamShin-Shin,Undirected,1
LeeHwaiBin,AhmadZaidee,Undirected,1
Jasvin,MullamMdSarhan,Undirected,1
BabesConde,KarenChew,Undirected,1
CherylTang,SooKheng,Undirected,1
HareshSharma,AmyTang,Undirected,2
DavidEliathamby,LowMengWai,Undirected,1
CarolineFernandez,WongSzeLoon,Undirected,1
EmanorwattyBteM.Saleh,Sha,Undirected,1
Fattimah,YeoTingKeat,Undirected,4
RaniMoorthy,FreddieLow,Undirected,1
EmmyAlim,ChongLi-Chuan,Undirected,1
HopeWee,LinnaChua,Undirected,3
SimPernYiau,ChongTzeChien,Undirected,5
AdrianLim,JuliusFoo,Undirected,1
DianeOng,RuthTan,Undirected,2
TonyQuek,LiewYeePing,Undirected,1
AhgelaNg,MelissaLim,Undirected,1
FreddieLow,JohnChua,Undirected,2
CarolineFernandez,EveTan,Undirected,1
JothieRajah,ClarisseNg,Undirected,2
DennisPotter,BenjaminNg,Undirected,1
KarenTan,CeciliaOwyong,Undirected,1
GohSuLin,NorainBteAhmad,Undirected,13
MarianneWee,KennyLow,Undirected,3
FelixChia,FelixChia,Undirected,1
HareshSharma,Aidli'Alin'Mosbit,Undirected,11
GohGuatKian,ShaliniVasyl,Undirected,1
EuniceChan,JeanChay,Undirected,1
ClarisseNg,SyamsulRamadhan,Undirected,1
LeeHwaiBin,YulianiAbdullah,Undirected,1
MarkRichmond,KimberlynGoi,Undirected,1
FongChoonSam,AnitaDorett,Undirected,2
KokHengLeun,KathyTan,Undirected,1
AndrewKoh,LeongWeiJen,Undirected,1
SiaAng,Yaya,Undirected,1
SharonWoo,JoanneBalaraj,Undirected,1
KhainuKoh,VinayPathak,Undirected,1
ShaliniVasyl,LohJinHow,Undirected,1
WongMeiLeng,LimSiauwChong,Undirected,1
MrZ,NgiamShin-Shin,Undirected,1
ClarisseNg,Megan,Undirected,2
RydwanAnwar,SharonTan,Undirected,3
GwenSin,AndyLim,Undirected,10
KoSiewHuey,BernardFooSekHui,Undirected,1
JoanneBalaraj,PaulSim,Undirected,1
ZeldaTatianaNg,SiaAng,Undirected,5
NgTuchWah,AbdulLatiff,Undirected,1
ElviraHolmberg,Jean,Undirected,1
CheahWuangEe,TangFuKuan,Undirected,1
SonyaWong,LimDawShyan,Undirected,1
JulieAustin,JuliusFoo,Undirected,2
HareshSharma,DeliaKang,Undirected,9
PeterSau,RachelTham,Undirected,1
FaridahBteIsmail,WongSiewJong,Undirected,1
KohJooKim,NeoSweeLin,Undirected,4
ElaineChan,EmmyAlim,Undirected,1
AbdulLatiffAbdullah,KristenChan,Undirected,2
RobinGoh,KarenLim,Undirected,1
SereneChen,SonyaWongPeiMeng,Undirected,1
VincentLim,LowKokWai,Undirected,1
Mohd.FitaHelmib.Tahir,MelisaWee,Undirected,1
ColinSeah,RichardTan,Undirected,3
HareshSharma,SzeBanWah,Undirected,3
VickiLow,DannyToh,Undirected,4
AhmadZaidee,JoniCheong,Undirected,1
ChiongWoonShin,KelvinAng,Undirected,1
KevinVerghese,AlemayFernandez,Undirected,1
LowMengWai,ElaineChow,Undirected,1
MohdShabirinBinAriffin,PatriciaLiaw,Undirected,1
HellaChan,TanSuanWee,Undirected,2
RemiM.Sali,LisaMarieTan,Undirected,1
SiaAng,HellaChan,Undirected,1
ElviraHolmberg,JefferyTan,Undirected,1
MelissaLim,AndersonCheong,Undirected,1
DannyYeo,HazlinahHazlie,Undirected,1
GeraldineWee,MarthaLee,Undirected,1
DoreenTan,AndrewLim,Undirected,1
CalvinLoo,WongSheauYing,Undirected,1
LoongSengOnn,CindyYeong,Undirected,1
LindaTan,AlfianSa'at,Undirected,1
HareshSharma,FranConan,Undirected,1
SamuelWee,CondecInteriorConstruction,Undirected,1
AshleyLim,NigelPereira,Undirected,1
AlvinTan,ChongTzeChien,Undirected,9
LowKeeHong,JackyToh,Undirected,1
JosefNg,LooWeeLing,Undirected,1
MelisaWee,WongEngSoon,Undirected,1
YoShaoAnn,ChewTzeChuan,Undirected,1
LowThianLing,StanleySoo,Undirected,1
ChewTzeChuan,GeneWong,Undirected,1
NatalieLim,DianeChang,Undirected,1
KokHuiMoi,TeoMuiLi,Undirected,2
LokeLooPin,ChewKengKiat,Undirected,1
GeraldineYeo,MarkNaidu,Undirected,1
LeeSiaAng,LisaMarieTan,Undirected,4
BradBowyer,ThioLayHoon,Undirected,2
AntheaLim,RuthTan,Undirected,3
LisaTan,ThioLayHoon,Undirected,1
AnnMeijer,ThioLayHoon,Undirected,1
TanBengKiang,GaryGoh,Undirected,2
DianaSoh,FlorenceYip,Undirected,1
ChongTzeChien,Benjamin,Undirected,1
LowKahWei,RemiM.Sali,Undirected,1
LowYuenWei,TayJiamei,Undirected,1
DiasyIrani,MelvinderSingh,Undirected,1
HareshSharma,RamonaSidek,Undirected,2
NgiamSu-Lin,PatriciaLiaw,Undirected,2
SuzielahwatiShamsudin,SabrinaLee,Undirected,1
JenJaniceMohamed,SeowYiqi,Undirected,1
JaliahMenoler,ChenHsi,Undirected,1
JazzSia,AndersonCheong,Undirected,1
LimEeChiat,ClarisseNg,Undirected,2
ChanLeeLee,MelvinnChan,Undirected,1
TanTanMei,EmilyBong,Undirected,1
AnnaBelleFrancis,LorettaTan,Undirected,1
RobinGoh,SabrinaLee,Undirected,1
RichardTan,AlfianSa'at,Undirected,2
SharaadKuttan,SateshKumar,Undirected,1
RoseEng,VincentLim,Undirected,1
OngWeiShiong,Sharona,Undirected,1
HossanLeong,KoSiewHuey,Undirected,1
RavinaKohli,DeliaKang,Undirected,1
DianeOng,AugustineWong,Undirected,2
OvidiaYu,KuangFarong,Undirected,3
ChewV.Ming,FranConan,Undirected,1
Menoler,JulietLeeLiTang,Undirected,1
CheahWuangEe,SimWanHui,Undirected,1
FarahMMTalib,SyamsulRamadhan,Undirected,1
VerenaTay,FrancinePoh,Undirected,3
Ivylee,NorainBteAhmad,Undirected,13
TanTanMei,DannyYeo,Undirected,1
AnitaDorett,EdlynYap,Undirected,1
ChongTzeChien,LeonVerghese,Undirected,1
AlvinTan,CarolineFernandez,Undirected,4
AprilChua,DennisTan,Undirected,4
MaggieCai,JenniferChue,Undirected,4
KokHuiMoi,KokHuiMoi,Undirected,1
KarenTan,SateshKumar,Undirected,1
YangJoe-Hynn,LisaTan,Undirected,1
ChongTzeChien,ClaireJaffray,Undirected,1
ClaireJaffray,VinayPathak,Undirected,1
ChonnieHuang,AngHweeChuin,Undirected,4
RosalindNg,WilliamM.Lee,Undirected,6
MarkRichmond,KarenChew,Undirected,1
JosephineYeo,VincentLim,Undirected,1
WongKimFeng,AnnieTan,Undirected,1
MohdShabirinBinAriffin,CindyYeong,Undirected,1
LimMeiYin,MichelleTeo,Undirected,2
SamanthaYeo,SateshKumar,Undirected,1
LeongHeinWai,JeffreyChew,Undirected,2
MarjorieHo,KuoJianHong,Undirected,1
LoongWeiXian,AnnieYim,Undirected,1
KennyLow,PatrickLiew,Undirected,2
YoShaoAnn,RachelTam,Undirected,1
OngWeiShiong,AngHweeChuin,Undirected,2
KoSiewHuey,LimEeChiat,Undirected,2
CalvinLoo,YulianiBteAbdullah,Undirected,1
CaseyLeong,SabrinaLee,Undirected,1
HanifKureishi,SiewFong,Undirected,1
ChewWoonPing,OngWeiShiong,Undirected,1
GeneSharudyn,WongYuenSan,Undirected,2
HareshSharma,AdrianWong,Undirected,2
SereneChen,AlemayFernandez,Undirected,1
GeraldineYeo,LisaMarieTan,Undirected,1
FerlinJayatissa,FerlinJayatissa,Undirected,1
GeneWong,RydwanAnwar,Undirected,1
BernardFoong,WeeKhim,Undirected,1
ElaineChan,GeraldineSoh,Undirected,1
AlvinTan,LuoRenhao,Undirected,1
Menoler,AndersonCheong,Undirected,1
TonyQuek,HaydenNg,Undirected,1
GeneSharydyn,CatherineQuek,Undirected,1
MariaOoi,JulietLee,Undirected,1
LeeWengChoy,MariaOoi,Undirected,1
ClarisseNg,GilbertLandras,Undirected,4
FongChoonSam,LeoSiewEre,Undirected,2
IvanOh,RogerWinder,Undirected,1
TanBengKiang,SumithaSuderjanan,Undirected,2
ReshamJhambandasGanglar,ShariniShah,Undirected,1
JessicaFoo,JustinLeonardSabai,Undirected,1
NatalieHennedige,Ivylee,Undirected,2
MelinaNathan,AnnieTan,Undirected,2
ClarisseNg,ChengFengQin,Undirected,1
ClarisseNg,MichaelCheng,Undirected,2
LokeLooPin,SheraneAng,Undirected,1
RosalindNg,TyngShiuh,Undirected,2
LeeChengHeng,MichaelLeow,Undirected,1
ChongTzeChien,LeeSiaAng,Undirected,4
LokeLooPin,MelisaWee,Undirected,1
VincentPang,GohSuLin,Undirected,1
NeenaGoha,DannyToh,Undirected,4
GeneSharydyn,ChanManLoon,Undirected,1
NooraZul,EveTan,Undirected,5
RosalindNg,GenevieveYip,Undirected,2
JustinChin,ChongTzeChien,Undirected,1
DwightIPereira,SyamsulRamadhan,Undirected,1
Nallini,EugeneGoh,Undirected,4
FouridineAng,ChongLi-Chuan,Undirected,1
ChiangKaiTing,HareshSharma,Undirected,1
RosalindNg,WongYougnTseng,Undirected,2
SimPernYiau,HazlinahHazlie,Undirected,2
RaniMoorthy,ThioLayHoon,Undirected,1
KevinVerghese,LuannePoh,Undirected,1
IvanOh,ClarisseNg,Undirected,1
ZeldaTatianaNg,EmanorwattyBteM.Saleh,Undirected,1
GillianWoon,ChanManLoon,Undirected,1
CHongTzeChien,JuliusFoo,Undirected,2
SimYenTze,CondecInteriorConstruction,Undirected,1
JenniferChue,ZhouSuli,Undirected,4
PurpinkChung,TeoMuiLi,Undirected,1
GeraldineSoh,CarolineFernandez,Undirected,2
JulietChia,ManoharanRamakrishnan,Undirected,1
IsisKoh,DevinaTan,Undirected,1
TanSiewHoon,GeraldineYeo,Undirected,1
LorenzoMele,WeeKhim,Undirected,1
FongFattWeng,ColinSeah,Undirected,12
NigelPereira,LiewYeePing,Undirected,1
CathleenTung,AngHweeChuin,Undirected,5
DianeOng,PaulSim,Undirected,1
EveTan,AhmadKombat,Undirected,2
PatriciaSchirmer,CelineChow,Undirected,1
TangFuKuan,JosephNg,Undirected,1
SimPernYiau,TracyKoh,Undirected,2
MarianneWee,JasonTong,Undirected,1
YoShaoAnn,PearlPwee,Undirected,1
LimJenErh,TanSuanWee,Undirected,1
RaniMoorthy,GohSuLin,Undirected,1
KarenLoh,SharonTan,Undirected,1
AbdulRahmanBinHussein,SiaAng,Undirected,1
AprilChua,YulianiBteAbdullah,Undirected,4
JeffSim,IrisTan,Undirected,1
ChanManLoon,PeterZewet,Undirected,2
BernardFoong,ElvinChing,Undirected,1
VerenaTay,CheongHaiYen,Undirected,3
NatalieLim,TeoHuiLiang,Undirected,1
RosalindNg,ShaliniVasyl,Undirected,2
MichaelLeow,AdeleTan,Undirected,1
CathleenTung,GwenSin,Undirected,1
MichelleChia,GohSuLin,Undirected,1
DickSu,EveTan,Undirected,2
FongChoonSam,MichelleTeo,Undirected,2
JumariNaiyan,HareshSharma,Undirected,3
YeoHonBeng,LimDawShyan,Undirected,1
MichaelLeong,JoshunaHong,Undirected,1
GoiChoonKiat,RuthTan,Undirected,1
K.Rajagopal,KuangFarong,Undirected,1
SabrinaKadir,DianeChang,Undirected,13
ClarisseNg,JoannaGoh,Undirected,4
WendyNg,SebastianZeng,Undirected,1
KokHengLeun,GraceLam,Undirected,2
YangJoe-Hynn,SateshKumar,Undirected,1
IrisTan,TobyHuynh,Undirected,1
LimSengTiong,KokHengLeun,Undirected,3
SuzielahwatiShamsudin,TayJiamei,Undirected,1
AlvinJiang,EmmyAlim,Undirected,1
ChiangKaiTing,RichardTan,Undirected,1
YulianiAbdullah,RusselWong,Undirected,1
GillianStephens,KarenLoh,Undirected,1
FrancinePoh,PaulSim,Undirected,1
ClarisseNg,TanSu-Ming,Undirected,1
ZeldaTatianaNg,AlfianSa'at,Undirected,1
MelissaLimMeiLin,MichelleLim,Undirected,3
DorothyPng,AdelynYeo,Undirected,1
StevenAng,AloysiusOng,Undirected,1
DennisPotter,YeoTingKeat,Undirected,1
SokChoo,Asha,Undirected,2
StephanieSng,ChewWoonPing,Undirected,1
LoongSengOnn,SubinSubaiah,Undirected,1
LeeShyhJih,GillianWoon,Undirected,1
SharonGMTan,JenniferChue,Undirected,4
PatriciaTeng,ThioLayHoon,Undirected,1
HareshSharma,ChongLi-Chuan,Undirected,1
MarianneWee,QiuDimin,Undirected,1
DawnWesterhout,Fattimah,Undirected,2
AliceTham,AudreyFeng,Undirected,1
MarianneWee,DesignOink,Undirected,1
WongYuenSan,KarenLoh.JosephineJames,Undirected,1
LeeSiaAng,FlorenceYip,Undirected,1
KevinPaul,JuliusFoo,Undirected,1
DaisyChia,MargaretTeo,Undirected,1
AnitaDorett,Asha,Undirected,1
TangFuKuen,AndreaYeo,Undirected,1
FaridahBteIsmail,LimYuanYi,Undirected,1
JohnBowen,AndrewKoh,Undirected,1
DorothyPng,ZhouSuli,Undirected,1
AlvinTan,Arva,Undirected,1
ElaineJek,ClarisseNg,Undirected,1
MariaBteJuahir,ZareenaBegum,Undirected,1
RajeshKrishnamuti,MeerashaBinAbdulKadir,Undirected,1
ChanLeeLee,DianaSoh,Undirected,1
JulietChia,MariaOoi,Undirected,1
RusselWong,AngelaPng,Undirected,1
ChanManLoon,PaulSim,Undirected,1
SharaadKuttan,ChristopherTownsend,Undirected,1
SimWanHui,FatimahAlly,Undirected,3
GohGuatKian,LiXie,Undirected,1
RubyMohd,JoannaGoh,Undirected,1
RajeshKrishnamuti,DanielleTham,Undirected,1
ColinRozario,NeoSweeLin,Undirected,4
AhgelaNg,AdrianLim,Undirected,1
LeonVerghese,FaezaSirajudin,Undirected,1
Cassandra,Anand,Undirected,1
JenniferChue,YulianiBteAbdullah,Undirected,4
KennyLow,HayatiSamsudin,Undirected,4
IsmailIshak,ImogenSmith,Undirected,1
ValerieOliveiro,EffendyYosep,Undirected,1
LamHoiLit,YosefEffendy,Undirected,2
P.Koki,Yuliani,Undirected,1
MirandaLee,LinnaChua,Undirected,2
LoongSengOnn,SharonWoo,Undirected,1
AnitaDorett,WongChewChin,Undirected,1
DiasyIrani,SiewFong,Undirected,1
HossanLeong,MarthaLee,Undirected,1
LowKahWei,SharifahShamsAljunied,Undirected,1
AlemayFernandez,NgiamShinShin,Undirected,1
ThioLayHoon,ChristopherTownsend,Undirected,3
JamesSaunders,JumariNaiyan,Undirected,1
SimPernYiau,FouridineAng,Undirected,5
LowKahWei,LohLikLin,Undirected,1
GeraldineWee,WinnifredWong,Undirected,1
LeeTeckKhoon,PaulSim,Undirected,1
V.Natarajan,LeongMunHoi,Undirected,1
AlvinTan,NgiamSu-Lin,Undirected,2
AudreyWong,GeneLim,Undirected,2
IsmailIshak,AlfianSa'at,Undirected,1
JamesSaunders,HareshSharma,Undirected,2
SerenaHo,RydwanAnwar,Undirected,1
VincentPang,ElizaKang,Undirected,1
LeeWengChoy,EdmundSeet,Undirected,2
WongSheauYing,AliciaFeng,Undirected,4
KristenChan,SharaadKuttan,Undirected,1
WangHuiLing,GwenSin,Undirected,1
Terence,GwenSin,Undirected,1
AlexNgShihChian,JoyceOngHweeBinn,Undirected,1
DanielTan,JoniCheong,Undirected,1
HareshSharma,OngKeithBoon,Undirected,2
DavidEliathamby,Derick,Undirected,1
ElisaKang,LisaMarieTan,Undirected,2
PhilipJones,DeliaKang,Undirected,1
AloysiusTan,ZhouSuli,Undirected,4
AthenaBachus,RoslindaAbdulRahman,Undirected,1
AliciaFeng,DeliciaTan,Undirected,4
AdeleTan,TeoMuiLi,Undirected,1
SharaadKuttan,ClarisseNg,Undirected,2
VishakhaMody,K.Dattatry,Undirected,1
CarolTeo,FionaLau,Undirected,1
LeongMunHoi,LindaLee,Undirected,1
HanifKureishi,LindaLee,Undirected,1
DickSu,EmanorwattyBteM.Saleh,Undirected,1
DjoeMadi,VivienPeter,Undirected,1
JuraimyAbuBakar,ChongYewKwan,Undirected,1
LimAiLing,GraceChan,Undirected,4
MarkHomer,VincentCheong,Undirected,1
MelisaWee,DaphneOng,Undirected,1
RajeshKrishnamuti,EdmundTeo,Undirected,2
DesignOink,ChanLeeLee,Undirected,1
MaggieCai,DeliciaTan,Undirected,4
TanSuanWee,OngChewSiah,Undirected,1
BenjaminThong,GeraldineSoh,Undirected,13
HareshSharma,GraceLam,Undirected,2
BernardFoong,EdmundSeet,Undirected,1
TanKhengHua,HopeWee,Undirected,1
AlinMosbit,ClarisseNg,Undirected,4
LisaMarieTan,WinnifredWong,Undirected,2
Dick,EdmundTeo,Undirected,1
RachelTam,HayatiSamsudin,Undirected,1
AhmadZaidee,AndyLim,Undirected,10
WendyNg,WeeKhim,Undirected,1
VinitaRamani,AdeleTan,Undirected,1
WilliamTan,PeterChua,Undirected,1
JulietChia,NigelPereira,Undirected,2
RosalindYapp,ClarisseNg,Undirected,1
SuzielahwatiShamsudin,Terence,Undirected,1
LimSiewHua,Derick,Undirected,1
GurjeetS.,MelvinWong,Undirected,1
ChrisHarris,PeterZewet,Undirected,4
LohKahWei,Derick,Undirected,2
KennyLow,YeoShuYin,Undirected,1
LimPiaKeen,C.N.Thyagaraju,Undirected,1
AliciaFeng,AdelinHo,Undirected,4
YulianiAbdullah,GraceFoo,Undirected,1
YKFoo,RusselWong,Undirected,1
GreenZeng,GraceLow,Undirected,3
RemiM.Sali,HareshSharma,Undirected,1
AndrewKoh,SimWanHui,Undirected,2
DennisTan,GraceFoo,Undirected,4
AhamedAliKhan,LiewChenRin,Undirected,1
ZeldaTatianaNg,RoyLee,Undirected,2
