Source,Target,Type,Weight
JamaluddinLatif,DewiMauludiahSari,Undirected,1
JamalElTripot,Ikrar,Undirected,1
Sugiarto,AndreNurLatif,Undirected,1
NurlitaTutiPuspandria,LandungSimatupang,Undirected,1
Nanang,EarlyFebriana,Undirected,1
Juliandi,AriPunk,Undirected,1
Suryandi,KartikaSanti,Undirected,1
Sudi,EarlyFebriana,Undirected,2
JamaluddinLatif,TriSugiharto,Undirected,1
GunawanMaryanto,Shinta,Undirected,1
KusworoBayuAji,TriYogaYudaAsmara,Undirected,1
JoaquinAlvaresQuintera,SuyatnaAnirun,Undirected,1
YudiTajudin,ApriliaYohana,Undirected,1
RetnoRatihDamayanti,UungA'ong,Undirected,1
AgungBungsu,LoubnaDzakiahHarabap,Undirected,1
JamaluddinLatif,RatnaMufida,Undirected,1
SandiEkayuda,Dhani,Undirected,1
WiwinBudiyanti,MitaNoormasari,Undirected,1
Dhani,JamalElTriepot,Undirected,1
RiniTitiYuliati,Imron,Undirected,1
SuyatnaAnirun,A.Y.Maharshi,Undirected,1
Ikrar,FozanSanta,Undirected,1
BambangTokoWitjaksono,AriPunk,Undirected,1
BambangTokoWitjaksono,SriQadariatin,Undirected,1
FirmanSitoempul,IwanRS,Undirected,1
RetnoRatihDamayanti,AgungBungsu,Undirected,1
ErythrinaBaskoro,Kristiawan,Undirected,1
ArieDyanto,NaomiSrikandi,Undirected,1
SamuelIndratma,ArieDyanto,Undirected,2
SandiEkayuda,NurulHadi,Undirected,1
SandiEkayuda,EarlyFebriana,Undirected,1
RetnoRatihDamayanti,RiniTitiYuliati,Undirected,1
VidaLM,RukmanRosadiSSn.,Undirected,1
Imron,Sugiarto,Undirected,1
RukmanRosadiSSn.,KartikaSanti,Undirected,1
PopokTriWahyudi,NaomiSrikandi,Undirected,1
KusworoBayuAji,Shinta,Undirected,1
YudiTajudin,JamalElTriepot,Undirected,1
BernadetaVerryHandayani,TriSugiharto,Undirected,2
LoubnaDzakiahHarabap,DewiMauludiahSari,Undirected,1
RiskySummerbee,MsFauzi,Undirected,1
YudiTajudin,AndreNurLatif,Undirected,2
YudiTajudin,WindiKurniawan,Undirected,1
SandiEkayuda,UungA'ong,Undirected,1
RetnoRatihDamayanti,PurnawanAndra,Undirected,1
Eko,Bambang,Undirected,1
ErythrinaBaskoro,FedericoGarciaLorca,Undirected,1
AdiMarsono,DavidCampton,Undirected,1
GunawanMaryanto,JoaquinAlvaresQuintero,Undirected,1
FozanSanta,IwanRS,Undirected,1
Bungsu,JamalElTriepot,Undirected,1
RetnoRatihDamayanti,MsFauzi,Undirected,1
Lakonde,DyahArumRetnowati,Undirected,1
Jamal,KusworoBayuAji,Undirected,1
Nanang,KusworoBayuAji,Undirected,1
Dhani,AYunanMaharshi,Undirected,1
Suryandi,WindiKurniawan,Undirected,1
GunturSuatmaji,MitaNoormasari,Undirected,1
SapardiJokoDamono,Sugiarto,Undirected,1
RetnoRatihDamayanti,GoethengIkuAhkin,Undirected,1
UungA'ong,NurlitaTutiPuspandriaSyalala,Undirected,1
EarlyFebriana,PuntoWibisono,Undirected,1
JamalElTripot,AgungBungsu,Undirected,1
SamuelIndratma,PopokTriWahyudi,Undirected,2
JamaluddinLatif,BernadetaVerryHandayani,Undirected,1
Jamal,YudiTajudin,Undirected,1
NurulHadi,RatnaMufida,Undirected,1
SuyatnaAnirun,GunawanMaryanto,Undirected,1
WindiKurniawan,IwanRS,Undirected,1
AdiMarsono,JamaluddinLatif,Undirected,1
SandiEkayuda,PuntoWibisono,Undirected,1
Suhardani,WindiKurniawan,Undirected,1
VidaLM,FozanSanta,Undirected,1
NurulHadi,MitaNoormasari,Undirected,1
Ikrar,Suryandi,Undirected,1
Black,TriSugiharto,Undirected,1
GunturSuatmaji,HeruPielS.,Undirected,1
BernadetaVerryHandayani,BahrulUlum,Undirected,1
BernadetaVerryHandayani,DewiMauludiahSari,Undirected,2
YudiTajudin,VidaLM,Undirected,1
Sudi,AbrahamSukarnoPoespo,Undirected,1
Sugiarto,A.Y.Maharshi,Undirected,1
DirmawanHatta,BaskoroBudhiDaramawan,Undirected,1
PopokTriWahyudi,MsFauzi,Undirected,1
SandiEkayuda,RatnaMufida,Undirected,1
YudiTajudin,Black,Undirected,1
WindiKurniawan,VidaLM,Undirected,1
JohnBowen,NurlitaTutiPuspandria,Undirected,2
TriSugiharto,FozanSanta,Undirected,1
Imron,Ninok,Undirected,1
BahrulUlum,Sunaryo,Undirected,1
FirmanSitoempul,TriSugiharto,Undirected,1
YudiTajudin,FayM.Faizin,Undirected,1
PuntoWibisono,AbrahamSukarnoPoespo,Undirected,1
GunawanMaryanto,NaomiSrikandi,Undirected,1
YudiTajudin,Imron,Undirected,1
Nanang,AlexanderAdhiKurniawan,Undirected,1
PurnawanAndra,HeddyPrasetyo,Undirected,1
NurulHadi,RiniTitiYuliati,Undirected,1
JamalElTripot,VidaLM,Undirected,1
GunawanMaryanto,LandungSimatupang,Undirected,2
AgungBungsu,FayM.Faizin,Undirected,1
BaskoroBudhiDaramawan,JamalElTriepot,Undirected,1
RetnoRatihDamayanti,Sudi,Undirected,1
YudiTajudin,Suryandi,Undirected,1
AlexanderAdhiKurniawan,UungA'ong,Undirected,1
Suhardani,RukmanRosadiSSn.,Undirected,1
DavidCampton,Sugiarto,Undirected,1
LaurenBain,Sunaryo,Undirected,1
RetnoRatihDamayanti,GunawanMaryanto,Undirected,3
JamesSaunders,DavidCampton,Undirected,1
AndreNurLatif,AYunanMaharshi,Undirected,1
DavidCampton,EarlyFebriana,Undirected,1
NurulHadi,Eko,Undirected,1
MitaNoormasari,Ninok,Undirected,1
RetnoRatihDamayanti,Serafin,Undirected,1
NurulHadi,JamalElTriepot,Undirected,1
YudiTajudin,ArieDyanto,Undirected,1
YudiTajudin,RukmanRosadiSSn.,Undirected,1
RetnoRatihDamayanti,PopokTriWahyudi,Undirected,1
Roselinawati,LandungSimatupang,Undirected,1
DewiMauludiahSari,SriQadariatin,Undirected,2
Suhardani,FozanSanta,Undirected,1
RukmanRosadiSSn.,LoubnaDzakiahHarabap,Undirected,1
