Source,Target,Type,Weight
WahyuSantosaPrabowo,SigitSetiyawan,Undirected,1
IndaA.Turner,SigitSetiyawan,Undirected,1
SitiFauziah,ErwinZubiyan,Undirected,1
NinaKarlina,ItjeTrisnawati,Undirected,1
HendroYuliyanto,BernadetaVerryHandayani,Undirected,1
Ji'lAvatar,UdiS,Undirected,1
JamaluddinLatif,AbrahamPuspo,Undirected,1
NiKadekYulia,MusliminBagus.P,Undirected,1
AdiRassatyaBuwono,MiraAsriningtyas,Undirected,1
ArdetyaEkaSunu,NaomiSrikandi,Undirected,1
AndreNurLatif,LikWarsito,Undirected,2
SlametGundono,ErwinEkoPrasetyo,Undirected,1
Sigit,BernadetaVerryHandayani,Undirected,1
AndreasAriDwianto,UgoranPrasad,Undirected,3
Arsitalswardani,Pendi,Undirected,1
AndySriWahyudi,Asita,Undirected,1
DoniAgungSetiawan,GideonHendroBuono,Undirected,1
AndreasAriDwianto,IbuAnggiMinami,Undirected,2
YudiTajudin,M.N.Qomaruddin,Undirected,4
RetnoMaruti,HeriPurwanto,Undirected,1
JamaluddinLatif,RetnoRatihDamayanti,Undirected,1
AgusPrasetyo,SentotS.,Undirected,1
SagitamaKrisnandaruKaswarjono,SentotS.,Undirected,1
DitoYuwono,RizkyanaSaraswati,Undirected,2
NadyaHatta,IgnatiusSugiarto,Undirected,2
UsinIndra,AdiWisanggeni,Undirected,1
KanaOteYukiNishiyama,LionKawai,Undirected,1
AndreNurLatif,BahrulUlum,Undirected,2
RiskySummerbee,PradiptaDipta,Undirected,1
NaomiSrikandi,YennuAriendra,Undirected,3
HarbaniSetyowatiWibowo,DanangPamungkas,Undirected,1
ArsitaIswardhani,RiskySummerbee,Undirected,2
KadarSumarsono,NanikDwiSetyaningrum,Undirected,1
Arsitalswardani,NilamHamid,Undirected,1
FickyTriSanjaya,RendraBagusPamungkas,Undirected,1
BernadetaVerryHandayani,WangiIndriya,Undirected,2
M.N.Qomaruddin,YennuAriendra,Undirected,3
AndreasAriDwianto,KusworoBayuAji,Undirected,1
UgoranPrasad,Björk,Undirected,1
GatotTriyono,Giono,Undirected,1
IndraSetyaRini,IbuAnggiMinami,Undirected,1
DoniAgungSetiawan,PardimanDjojonegoro,Undirected,1
HermawanSinungNugroho,RuryNostalgia,Undirected,1
PrasetyoBM,BagusBudiIndarto,Undirected,1
GunayanMaryanto,UgoranPrasad,Undirected,1
SriQadariatin,VassiaValkanioti,Undirected,2
SriQadariatin,YennuAriendra,Undirected,4
EgaKuspriyanto,GunawanMaryanto,Undirected,1
ArieSyarifuddin,GalangRais,Undirected,1
SagitamaKrisnandaruKaswarjono,Suliya,Undirected,1
Suliya,SriMulyono,Undirected,1
SagitamaKrisnandaruKaswarjono,BambangPujasworo,Undirected,1
RudyAnand,ItjeTrisnawati,Undirected,1
AndreasNova,FaisalRYeroushalaim,Undirected,1
NoviKristinawati,PradiptaDipta,Undirected,1
AnonSuneka,HeriPurwanto,Undirected,1
RiskySummerbee,IgnatiusSugiarto,Undirected,2
Wardani,SriMulyono,Undirected,1
MansyurS,RudyAnand,Undirected,1
ErythrinaBaskoro,ErsonPadapiran,Undirected,1
RisnaAstari,GatotTriyono,Undirected,1
GunawanMaryanto,TeguhHari,Undirected,1
YestriyonoPiliyanto,SagitamaKrisnandaruKaswarjono,Undirected,1
NaomiSrikandi,NinaKarlina,Undirected,1
IndrawatiGularso,Sukarmi,Undirected,1
DebbyUtomo,KomangAdhyatma,Undirected,1
HindraSetyaRini,ErwinZubiyan,Undirected,1
DesiPuspitasari,EnyLestari,Undirected,1
HermawanSinungNugroho,AnterAsmorotejo,Undirected,1
KadarSumarsono,DjarmunRiadi,Undirected,1
BahrulUlum,BlackSugiharto,Undirected,1
TheodorusChristanto,ItjeTrisnawati,Undirected,1
IndaA.Turner,SentotS.,Undirected,1
RiskySummerbee,YennuAriendra,Undirected,1
RiskySummerbee,NaomiSrikandi,Undirected,5
GunawanMaryanto,RhomaIrama,Undirected,1
SriQadariatin,WangiIndriya,Undirected,3
B.Subono,KadarSumarsono,Undirected,1
JamaluddinLatif,TheodorusChristanto,Undirected,5
ChrystinaAmbarwati,KadarSumarsono,Undirected,1
SriMulyono,BambangPujasworo,Undirected,1
UgoranPrasad,BernadetaVerryHandayani,Undirected,1
AgusPrasetyo,HeriPurwanto,Undirected,1
AkikoKitamura,YudiTajudin,Undirected,1
IgnatiusSugiarto,YennuAriendra,Undirected,3
UmiLestari,MekoMania,Undirected,1
ErwinEkoPrasetyo,AlbertusPrasetyoHeruNugroho,Undirected,1
YuniTrisapto,NanikDwiSetyaningrum,Undirected,1
UgoranPrasad,AriWulu,Undirected,1
TheodorusChristanto,YudiTajudin,Undirected,7
LulukAriPrasetyo,MirayKawashima,Undirected,1
MansyurS,MuchtarB.,Undirected,1
KomangAdhyatma,FaisalRYeroushalaim,Undirected,1
ArieSyarifuddin,MiraAsriningtyas,Undirected,1
JamiAtut.T,ErwinZubiyan,Undirected,1
AriWulu,JonedSuryatmoko,Undirected,1
WahyuSantosaPrabowo,WidaruKrefiantoDarmawan,Undirected,1
BahrulUlum,DarmantoSetiawan,Undirected,2
FickyTriSanjaya,Warsito,Undirected,1
JompetKuswidananto,M.N.Qomaruddin,Undirected,2
PutuFajarArcana,YennuAriendra,Undirected,1
NaomiSrikandi,RudyAnand,Undirected,1
HannyHerlina,JompetKuswidananto,Undirected,1
MaoArata,KensukeFujii,Undirected,1
NungkiKusumastuti,BambangPujasworo,Undirected,1
BaharSukoco,YuniawanSetyadi,Undirected,1
JompetKuswidananto,PapaTBop,Undirected,1
Sarjiwo,Sutikwan,Undirected,1
AndySriWahyudi,M.N.Qomaruddin,Undirected,1
DoniKurniawan,ExonBaruna,Undirected,1
RetnoMaruti,GatotTriyono,Undirected,1
ChrystinaAmbarwati,NanikDwiSetyaningrum,Undirected,1
GalangRais,MiraAsriningtyas,Undirected,1
YullyPurwanti,AnonSuneka,Undirected,1
HindraSetyaRini,JompetKuswidananto,Undirected,1
JamiAtut.T,NaomiSrikandi,Undirected,1
AnterAsmorotejo,Sarjiwo,Undirected,1
GunawanMaryanto,Björk,Undirected,1
AndreasNova,RizkyanaSaraswati,Undirected,1
AndreasNova,SandiKalifadani,Undirected,1
RetnoMaruti,Wardani,Undirected,1
M.N.Qomaruddin,ErsonPadapiran,Undirected,1
TakuyaIkeno,AlbertusPrasetyoHeruNugroho,Undirected,1
WahyuSantosaPrabowo,SurasaHadimulya,Undirected,1
GunawanMaryanto,MerryAndani,Undirected,1
HermawanSinungNugroho,HeriPurwanto,Undirected,1
MuhammadBaharSukoco,SitaRahmiBS,Undirected,1
RuryNostalgia,YuniTrisapto,Undirected,1
RiantoManali,AlbertusPrasetyoHeruNugroho,Undirected,1
TheodorusChristanto,MohamadMarzuki,Undirected,1
ErwinZubiyan,IrfanuddienGhozali,Undirected,2
AndreasAriDwianto,YudiTajudin,Undirected,2
IndraSetyaRini,BagusBudiIndarto,Undirected,1
M.BaharSukoco,NaililMuna,Undirected,1
NaomiSrikandi,ItjeTrisnawati,Undirected,1
AgungKurniawan,AriDwianto,Undirected,1
ArieSyarifuddin,AnggitoRahman,Undirected,1
KadarSumarsono,Wardani,Undirected,1
IneFebriyanti,WhannyDarmawan,Undirected,1
SigitSetiyawan,HeriPurwanto,Undirected,1
IntanParamaditha,NoviKristinawati,Undirected,1
NoviKristinawati,RondaGundul,Undirected,1
WhaniDarmawan,TheodorusChristanto,Undirected,1
ChrystinaAmbarwati,Giono,Undirected,1
HendroYuliyanto,DanangPamungkas,Undirected,1
AndreasAriDwianto,RetnoRatihDamayanti,Undirected,1
IrfanuddienGhozali,DoelSumbang,Undirected,1
LandungSimatupang,TheodorusChristanto,Undirected,2
HannyHerlina,KusworoBayuAji,Undirected,1
IneFebriyanti,HarbaniSetyowatiWibowo,Undirected,1
ArsitaIswardani,YennuAriendra,Undirected,1
BernadetaVerryHandayani,GunawanMaryanto,Undirected,3
WangiIndriya,PapaTBop,Undirected,1
AriDwianto,ArsitaIswardhani,Undirected,1
YudiTajudin,KusworoBayuAji,Undirected,2
M.N.Qomaruddin,A.Rafiq,Undirected,1
CitraPratiwi,WangiIndriya,Undirected,2
HannyHerlina,IgnatiusSugiarto,Undirected,1
TheresiaWulandari,YuniawanSetyadi,Undirected,1
SeptianDwirima,M.N.Qomaruddin,Undirected,1
MeggyZ,MerryAndani,Undirected,1
TheodorusChristanto,RhomaIrama,Undirected,1
CitraPratiwi,YudiTajudin,Undirected,4
SigitSetiyawan,Giono,Undirected,1
TheodorusChristanto,UdiS,Undirected,1
YuniTrisapto,DjarmunRiadi,Undirected,1
CitraPratiwi,IbuAnggiMinami,Undirected,2
JamaluddinLatif,OzzyFauziah,Undirected,1
UdiS,RudyAnand,Undirected,1
DesiPuspitasari,BahrulUlum,Undirected,1
SriQadariatin,JonedSuryatmoko,Undirected,1
YudiTajudin,MohamadMarzuki,Undirected,1
AndreNurLatif,TheodorusChristanto,Undirected,2
JamiAtut.T,NadyaHatta,Undirected,1
MuhammadBaharSukoco,EnyLestari,Undirected,1
YuniTrisapto,SigitSetiyawan,Undirected,1
ErythrinaBaskoro,GunayanMaryanto,Undirected,1
IrfanuddienGhozali,NaomiSrikandi,Undirected,2
MirayKawashima,AlbertusPrasetyoHeruNugroho,Undirected,1
AyuLaksmi,BernadetaVerryHandayani,Undirected,1
AsepHendrajat,TheodorusChristanto,Undirected,1
UgoranPrasad,SeptianDwirima,Undirected,1
ErwinZubiyan,Sigit,Undirected,1
HermawanSinungNugroho,WahyuSantosaPrabowo,Undirected,1
IgnatiusSugiarto,HeidaYostana,Undirected,1
HermawanSinungNugroho,AnonSuneka,Undirected,1
AndreNurLatif,TeguhHari,Undirected,1
RiskySummerbee,ErwinZubiyan,Undirected,3
HindraSetyaRini,JamiAtut.T,Undirected,1
ChrystinaAmbarwati,SurasaHadimulya,Undirected,1
CitraPratiwi,SevriHadi,Undirected,1
AndySenoAji,KusworoBayuAji,Undirected,1
ExonBaruna,PradiptaDipta,Undirected,1
HermawanSinungNugroho,YuniTrisapto,Undirected,1
Suliya,Giono,Undirected,1
MamatSurahmat,NurCholish,Undirected,1
DitoYuwono,ArieSyarifuddin,Undirected,2
UmiLestari,Warsito,Undirected,1
MansyurS,RhomaIrama,Undirected,1
M.N.Qomaruddin,RhomaIrama,Undirected,1
RendraBagusPamungkas,YuniawanSetyadi,Undirected,1
NaomiSrikandi,DwiIstanto,Undirected,1
ArsitaIswardhani,LandungSimatupang,Undirected,2
AndreasAriDwianto,TomomiYokosuka,Undirected,1
YullyPurwanti,Suliya,Undirected,1
SutarnoDugal,MerryAndani,Undirected,1
HannyHerlina,MamatSurahmat,Undirected,1
HannyHerlina,WangiIndriya,Undirected,1
NiKadekYulia,KensukeFujii,Undirected,1
NinaKarlina,MeggyZ,Undirected,1
TomomiYokosuka,RiskySummerbee,Undirected,1
PutuFajarArcana,HendroYuliyanto,Undirected,1
CitraPratiwi,TeguhHari,Undirected,1
GunawanMaryanto,IbuAnggiMinami,Undirected,2
Sarjiwo,Wardani,Undirected,1
GunawanMaryanto,IgnatiusSugiarto,Undirected,2
YudiTajudin,RachelSaraswati,Undirected,1
AdiRassatyaBuwono,AndreasNova,Undirected,1
DarmantoSetiawan,YennuAriendra,Undirected,1
CitraPratiwi,HeidaYostana,Undirected,1
MegatruhBanyuMili,RendraBagusPamungkas,Undirected,1
M.N.Qomaruddin,RendraBagusPamungkas,Undirected,2
SagitamaKrisnandaruKaswarjono,WahyuSantosaPrabowo,Undirected,1
RendraBagusPamungkas,VassiaValkanioti,Undirected,1
WangiIndriya,limLismaynita,Undirected,1
M.N.Qomaruddin,WiwaraAwisarita,Undirected,1
TitaDianWulansari,SandyoMalakiano,Undirected,1
ErythrinaBaskoro,RiskySummerbee,Undirected,7
JompetKuswidananto,UsinIndra,Undirected,1
SeptianDwirima,HambarRiyadi,Undirected,1
WhannyDarmawan,TheodorusChristanto,Undirected,1
AndySenoAji,YennuAriendra,Undirected,2
AndreasAriDwianto,AndySenoAji,Undirected,3
IndaA.Turner,AdityantoAji,Undirected,1
AriDwianto,FickyTriSanjaya,Undirected,1
SigitSetiyawan,NanikDwiSetyaningrum,Undirected,1
WisnuYudhaWardhana,ErwinZubiyan,Undirected,1
GunawanMaryanto,DewiKirana,Undirected,1
MaoArata,MusliminBagus.P,Undirected,1
NoviKristinawati,MansyurS,Undirected,1
YudiTajudin,BernadetaVerryHandayani,Undirected,3
DoniAgungSetiawan,MuhammadBaharSukoco,Undirected,1
Sarjiwo,Abunandar,Undirected,1
TomomiYokosuka,VassiaValkanioti,Undirected,1
YullyPurwanti,NanikDwiSetyaningrum,Undirected,1
EenKlafinova,AmmanWE,Undirected,1
RisnaAstari,Wardani,Undirected,1
LandungSimatupang,DanangPamungkas,Undirected,1
DarmantoSetiawan,TitaDianWulansari,Undirected,1
AndySenoAji,ErythrinaBaskoro,Undirected,4
YestriyonoPiliyanto,Giono,Undirected,1
AndreasNova,PerismanNazara,Undirected,1
IndrawatiGularso,WahyuSantosaPrabowo,Undirected,1
NurLaeliyatulMasruroh,EnyLestari,Undirected,1
GideonHendroBuono,EnyLestari,Undirected,1
NungkiKusumastuti,Wardani,Undirected,1
BahrulUlum,DwiIstanto,Undirected,1
CitraPratiwi,JokoWinarko,Undirected,1
Arsitalswardani,HambarRiyadi,Undirected,1
AnterAsmorotejo,DjarmunRiadi,Undirected,1
HindraSetyaRini,PrasetyoBudiMulyo,Undirected,1
ItjeTrisnawati,MuchtarB.,Undirected,1
JamaluddinLatif,ExonBaruna,Undirected,1
AndreNurLatif,SeptianDwirima,Undirected,1
ArdetyaEkaSunu,SyamsulIslam,Undirected,1
SitaRahmiBS,NurKholis,Undirected,1
EenKlafinova,SoniK.,Undirected,1
GunawanMaryanto,SriQadariatin,Undirected,5
MaoArata,SriQadariatin,Undirected,1
YullyPurwanti,SigitSetiyawan,Undirected,1
PrasetyoBM,DwiIstanto,Undirected,1
Sutikwan,Giono,Undirected,1
SagitamaKrisnandaruKaswarjono,KadarSumarsono,Undirected,1
AnonSuneka,Wardani,Undirected,1
IndaA.Turner,DjarmunRiadi,Undirected,1
GunawanMaryanto,AlminSaid,Undirected,1
BahrulUlum,DoniKurniawan,Undirected,2
NaomiSrikandi,OzzyFauziah,Undirected,1
YudiTajudin,BaharSukoco,Undirected,1
YestriyonoPiliyanto,AgusPrasetyo,Undirected,1
SoniK.,KusworoBayuAji,Undirected,1
Sutikwan,Wardani,Undirected,1
SeptianDwirima,RendraBagusPamungkas,Undirected,1
WisnuYudhaWardhana,NoviKristinawati,Undirected,1
SoniK.,AlminSaid,Undirected,1
JonedSuryatmoko,Leilani,Undirected,1
RetnoMaruti,SurasaHadimulya,Undirected,1
HeidaYostana,JamaluddinLatif,Undirected,1
ChrystinaAmbarwati,DjarmunRiadi,Undirected,1
YullyPurwanti,WahyuSantosaPrabowo,Undirected,1
WhaniDarmawan,MohamadMarzuki,Undirected,1
GalangRais,TampanDestawan,Undirected,1
JompetKuswidananto,YennuAriendra,Undirected,4
CitraPratiwi,SriQadariatin,Undirected,7
AndreasAriDwianto,NaomiSrikandi,Undirected,3
SriQadariatin,HermanSusilo,Undirected,1
AgungKurniawan,MeggyZ,Undirected,1
IrfanuddienGhozali,MerryAndani,Undirected,1
EenKlafinova,AlminSaid,Undirected,1
AriDwianto,MuchtarB.,Undirected,1
BahrulUlum,SevriHadi,Undirected,1
JamaluddinLatif,ErwinZubiyan,Undirected,2
RuryNostalgia,AnonSuneka,Undirected,1
NaomiSrikandi,PradiptaDipta,Undirected,1
GunawanMaryanto,DewiGaluhSintosari,Undirected,1
B.Subono,Abunandar,Undirected,1
Asita,M.N.Qomaruddin,Undirected,1
Sarjiwo,SentotS.,Undirected,1
RachelSaraswati,HendroYuliyanto,Undirected,1
EgaKuspriyanto,ErwinZubiyan,Undirected,1
ArsitaIswardani,UgoranPrasad,Undirected,1
AndreasAriDwianto,DwiIstanto,Undirected,1
YestriyonoPiliyanto,SurasaHadimulya,Undirected,1
YennuAriendra,MiraAsriningtyas,Undirected,1
HermawanSinungNugroho,BambangPujasworo,Undirected,1
AntonChekov,AlexSuhendra,Undirected,1
DebbyUtomo,FadilAgungIsmail,Undirected,1
GunawanMaryanto,NaililMuna,Undirected,1
L.Enrico,WedharRiyadi,Undirected,1
TeaterCiliwung,TheodorusChristanto,Undirected,1
YuniTrisapto,Sutikwan,Undirected,1
SigitSetiyawan,Sutikwan,Undirected,1
AndreasAriDwianto,SriQadariatin,Undirected,3
ErythrinaBaskoro,JompetKuswidananto,Undirected,2
ChrystinaAmbarwati,AnterAsmorotejo,Undirected,1
JamaluddinLatif,MCiptaRanggaAdiNugroho,Undirected,1
AnggitoRahman,HavitzMaulana,Undirected,1
YudiTajudin,NunungDeniPuspitasari,Undirected,1
AbrahamPuspo,AndySenoAji,Undirected,1
AndySriWahyudi,RendraBagusPamungkas,Undirected,1
AndreasNova,DebbyUtomo,Undirected,1
BudiHarto,AndySenoAji,Undirected,1
HarbaniSetyowatiWibowo,HendroYuliyanto,Undirected,1
YudiTajudin,NurCholish,Undirected,1
DoelSumbang,MeggyZ,Undirected,1
AntonChekov,NoviKristinawati,Undirected,1
GunayanMaryanto,NaomiSrikandi,Undirected,1
HarioPriojati,SandyoMalakiano,Undirected,1
UgoranPrasad,YudiTajudin,Undirected,5
AsaRahmana,GalangRais,Undirected,1
YudiTajudin,AmmanWE,Undirected,1
MegatruhBanyuMili,M.N.Qomaruddin,Undirected,1
NoviKristinawati,DoelSumbang,Undirected,1
MusliminBagus.P,JokoWinarko,Undirected,1
M.N.Qomaruddin,NaililMuna,Undirected,1
RondaGundul,EkoSaky,Undirected,1
AgungKurniawan,ElvySukaesih,Undirected,1
AgusPrasetyo,Sarjiwo,Undirected,1
RendraBagusPamungkas,RiskySummerbee,Undirected,1
ErythrinaBaskoro,AyuAristaMurti,Undirected,1
AdityantoAji,SriMulyono,Undirected,1
AgungKurniawan,M.N.Qomaruddin,Undirected,1
IndraRahmi,NiKadekYulia,Undirected,1
RuryNostalgia,HeriPurwanto,Undirected,1
GunawanMaryanto,SeptianDwirima,Undirected,1
SagitamaKrisnandaruKaswarjono,HeriPurwanto,Undirected,1
NaomiSrikandi,TomomiYokosuka,Undirected,2
RondaGundul,UdiS,Undirected,1
NoviKristinawati,DoniKurniawan,Undirected,2
DiwaHutomo,FickyTriSanjaya,Undirected,1
DebbyUtomo,FaisalRYeroushalaim,Undirected,1
KusworoBayuAji,RiskySummerbee,Undirected,2
NoviKristinawati,ExonBaruna,Undirected,1
CitraPratiwi,MCiptaRanggaAdiNugroho,Undirected,1
RisnaAstari,AnterAsmorotejo,Undirected,1
RachelSaraswati,RiskySummerbee,Undirected,1
KanaOteYukiNishiyama,MohammadMarzuki,Undirected,1
JamiAtut.T,NoviKristinawati,Undirected,1
AndySenoAji,YudiAhmadTajudin,Undirected,1
AyuLaksmi,DanangPamungkas,Undirected,1
AndreNurLatif,JonedSuryatmoko,Undirected,1
AlminSaid,MamatSurahmat,Undirected,1
WildanKurnia,Sumaryono,Undirected,1
KiswanDwinawaeka,Sumaryono,Undirected,1
HermawanSinungNugroho,Sutikwan,Undirected,1
AdityantoAji,SagitamaKrisnandaruKaswarjono,Undirected,1
NoviKristinawati,MeggyZ,Undirected,1
NoviKristinawati,SevriHadi,Undirected,1
IndrawatiGularso,B.Subono,Undirected,1
MellaJaarsma,CitraPratiwi,Undirected,2
NungkiKusumastuti,GatotTriyono,Undirected,1
SitaRahmiBS,BahrulUlum,Undirected,1
AndreasAriDwianto,JamaluddinLatif,Undirected,3
HeidaYostana,DoniKurniawan,Undirected,1
GunawanMaryanto,UdiS,Undirected,1
A.FebrinawanPrestianto,ErwinZubiyan,Undirected,1
AdiRassatyaBuwono,KomangAdhyatma,Undirected,1
WidaruKrefiantoDarmawan,SriMulyono,Undirected,1
YuniTrisapto,SentotS.,Undirected,1
SutarnoDugal,M.N.Qomaruddin,Undirected,1
JompetKuswidananto,limLismaynita,Undirected,1
IndrawatiGularso,RisnaAstari,Undirected,1
AgusPrasetyo,Suliya,Undirected,1
DebbyUtomo,RizkyanaSaraswati,Undirected,1
AriDwianto,RudyAnand,Undirected,1
NaomiSrikandi,YudiTajudin,Undirected,4
IndrawatiGularso,GatotTriyono,Undirected,1
BernadetaVerryHandayani,ElisabethLespiritaVeani,Undirected,1
AdityantoAji,HeriPurwanto,Undirected,1
KanaOteYukiNishiyama,YasuhiroMorinaga,Undirected,1
AyuLaksmi,YennuAriendra,Undirected,1
LandungSimatupang,IneFebriyanti,Undirected,1
Suliya,Sukarmi,Undirected,1
Sumaryono,NurKholis,Undirected,1
JompetKuswidananto,DiditSaptadi,Undirected,1
SeptianDwirima,NunungDeniPuspitasari,Undirected,1
RachelSaraswati,TheodorusChristanto,Undirected,1
TheodorusChristanto,BagusBudiIndarto,Undirected,1
RetnoMaruti,WahyuSantosaPrabowo,Undirected,1
SutarnoDugal,IrfanuddienGhozali,Undirected,1
IndrawatiGularso,AgusPrasetyo,Undirected,1
RetnoMaruti,AgusPrasetyo,Undirected,1
BlackSugiharto,ErythrinaBaskoro,Undirected,1
RetnoMaruti,YestriyonoPiliyanto,Undirected,1
JamaluddinLatif,NaomiSrikandi,Undirected,5
AnterAsmorotejo,SurasaHadimulya,Undirected,1
ArdetyaEkaSunu,GunawanMaryanto,Undirected,1
SlametGundono,JompetKuswidananto,Undirected,1
AndreasAriDwianto,AbrahamPuspo,Undirected,1
SoniK.,UsinIndra,Undirected,1
DitoYuwono,SandiKalifadani,Undirected,2
LandungSimatupang,RendraBagusPamungkas,Undirected,1
AriDwianto,GunayanMaryanto,Undirected,1
IndaA.Turner,NanikDwiSetyaningrum,Undirected,1
IgnatiusSugiarto,KusworoBayuAji,Undirected,1
ErwinEkoPrasetyo,MirayKawashima,Undirected,1
AgusSalimGunawan,SyamsulIslam,Undirected,1
IndrawatiGularso,SagitamaKrisnandaruKaswarjono,Undirected,1
NurLaeliyatulMasruroh,Sumaryono,Undirected,1
YestriyonoPiliyanto,Sutikwan,Undirected,1
TheodorusChristanto,AlbertusPrasetyoHeruNugroho,Undirected,1
MuhammadBaharSukoco,WildanKurnia,Undirected,1
UsinIndra,AsaRahmana,Undirected,1
GunawanMaryanto,LikWarsito,Undirected,2
DesiPuspitasari,PardimanDjojonegoro,Undirected,1
YennuAriendra,AlminSaid,Undirected,1
ErsonPadapiran,PradiptaDipta,Undirected,1
MuhammadNurQomaruddin,HendroYuliyanto,Undirected,1
Arsitalswardani,BaharSukoco,Undirected,1
HeidaYostana,ErwinZubiyan,Undirected,1
DedeS.,PapaTBop,Undirected,1
IntanParamaditha,DoelSumbang,Undirected,1
AbrahamPuspo,HermanSusilo,Undirected,1
EkoSaky,ItjeTrisnawati,Undirected,1
NaomiSrikandi,MeggyZ,Undirected,1
NoviKristinawati,JonedSuryatmoko,Undirected,2
DoelSumbang,RhomaIrama,Undirected,1
RiskySummerbee,DanangPamungkas,Undirected,1
GunawanMaryanto,MohamadMarzuki,Undirected,1
RendraBagusPamungkas,UmiLestari,Undirected,1
JompetKuswidananto,TeguhHari,Undirected,1
MegatruhBanyuMili,YuniawanSetyadi,Undirected,1
AsepHendrajat,MirayKawashima,Undirected,1
YennuAriendra,RizkyanaSaraswati,Undirected,1
UgoranPrasad,JonedSuryatmoko,Undirected,1
WahyuSantosaPrabowo,Suliya,Undirected,1
RuryNostalgia,SentotS.,Undirected,1
BaharSukoco,Pendi,Undirected,1
NungkiKusumastuti,RuryNostalgia,Undirected,1
HermawanSinungNugroho,Giono,Undirected,1
HavitzMaulana,KomangAdhyatma,Undirected,1
limLismaynita,AsaRahmana,Undirected,1
HendroYuliyanto,RiskySummerbee,Undirected,1
DiditSaptadi,LikWarsito,Undirected,1
YestriyonoPiliyanto,Abunandar,Undirected,1
IndraRahmi,RiantoManali,Undirected,1
HambarRiyadi,HindraSetyaRini,Undirected,1
AntonChekov,ErwinZubiyan,Undirected,1
DiditSaptadi,RetnoRatihDamayanti,Undirected,1
AsepHendrajat,SriQadariatin,Undirected,1
KusworoBayuAji,MohamadMarzuki,Undirected,1
GatotTriyono,NanikDwiSetyaningrum,Undirected,1
MeggyZ,EkoSaky,Undirected,1
NungkiKusumastuti,YestriyonoPiliyanto,Undirected,1
IndaA.Turner,Wardani,Undirected,1
KusworoBayuAji,M.N.Qomaruddin,Undirected,1
WahyuSantosaPrabowo,GatotTriyono,Undirected,1
YullyPurwanti,HeriPurwanto,Undirected,1
MellaJaarsma,NadyaHatta,Undirected,2
NurLaeliyatulMasruroh,WildanKurnia,Undirected,1
MansyurS,DoelSumbang,Undirected,1
JamaluddinLatif,TeguhHari,Undirected,1
SutarnoDugal,MansyurS,Undirected,1
GunawanMaryanto,IrfanuddienGhozali,Undirected,2
CitraPratiwi,PrasetyoBM,Undirected,1
RetnoMaruti,Abunandar,Undirected,1
IndaA.Turner,Sutikwan,Undirected,1
HermawanSinungNugroho,YestriyonoPiliyanto,Undirected,1
JompetKuswidananto,DedeS.,Undirected,1
HindraSetyaRini,LikWarsito,Undirected,2
limLismaynita,DedeS.,Undirected,1
ChrystinaAmbarwati,AgusPrasetyo,Undirected,1
Sarjiwo,B.Subono,Undirected,1
HeriPurwanto,Giono,Undirected,1
AndySenoAji,PrasetyoBudiMulyo,Undirected,1
TeaterCiliwung,NinaKarlina,Undirected,1
AdiRassatyaBuwono,RizkyanaSaraswati,Undirected,1
ArdetyaEkaSunu,YuniawanSetyadi,Undirected,1
SeptianDwirima,AriDwianto,Undirected,1
CitraPratiwi,BagusBudiIndarto,Undirected,1
SagitamaKrisnandaruKaswarjono,DjarmunRiadi,Undirected,1
ArsitaIswardhani,NaomiSrikandi,Undirected,1
RuryNostalgia,SigitSetiyawan,Undirected,1
SeptianDwirima,NilamHamid,Undirected,1
YuniTrisapto,HeriPurwanto,Undirected,1
BahrulUlum,SandyoMalakiano,Undirected,1
SitiFauziah,AndySenoAji,Undirected,1
SeptianDwirima,UmiLestari,Undirected,1
NoviKristinawati,RudyAnand,Undirected,1
Sarjiwo,Sukarmi,Undirected,1
UgoranPrasad,AsaRahmana,Undirected,1
IgnatiusSugiarto,AsaRahmana,Undirected,1
SutarnoDugal,RudyAnand,Undirected,1
Rianto,SlametGundono,Undirected,1
IgnatiusSugiarto,UsinIndra,Undirected,1
Sarjiwo,Giono,Undirected,1
GunawanMaryanto,HindraSetyaRini,Undirected,3
AsaRahmana,HavitzMaulana,Undirected,1
YestriyonoPiliyanto,SriMulyono,Undirected,1
AgungKurniawan,NinaKarlina,Undirected,1
GunawanMaryanto,CitraPratiwi,Undirected,3
LulukAriPrasetyo,JompetKuswidananto,Undirected,1
DewiGaluhSintosari,RiskySummerbee,Undirected,1
DesiPuspitasari,MuhammadBaharSukoco,Undirected,1
CitraPratiwi,DoniKurniawan,Undirected,2
HindraSetyaRini,TomomiYokosuka,Undirected,1
TitaDianWulansari,YennuAriendra,Undirected,1
BlackSugiharto,UgoranPrasad,Undirected,1
NilamHamid,MegatruhBanyuMili,Undirected,1
YennuAriendra,DedeS.,Undirected,1
TeguhHari,YudiTajudin,Undirected,1
M.N.Qomaruddin,RiskySummerbee,Undirected,3
AnterAsmorotejo,Sutikwan,Undirected,1
KusworoBayuAji,SriQadariatin,Undirected,2
CorrinaManara,AlexSuhendra,Undirected,1
B.Subono,SigitSetiyawan,Undirected,1
Asita,NunungDeniPuspitasari,Undirected,1
GunawanMaryanto,NaomiSrikandi,Undirected,7
Rianto,KanaOteYukiNishiyama,Undirected,1
TakuyaIkeno,MirayKawashima,Undirected,1
ChrystinaAmbarwati,Suliya,Undirected,1
